淞兴路305弄	287785	淞兴路305弄	22483	0	0	0	19767	21549
周康桃园新村	287940	沪南路4851	13953	16495	16348	16485	13320	11719
五角世贸商城	287942	川南奉公路5959号	25862	0	0	0	0	25862
江浦汽车公寓	287948	江浦路1420弄3-7号,江浦路1424弄1,2号	36194	25195	27873	34400	34221	33749
锦冠公寓	287957	淞滨路150弄	22664	17486	0	0	0	23177
荣庭苑	288045	中山东路	5684	8737	13888	13157	8604	9411
同济路191弄	288196	同济路191弄	28836	0	0	9052	7826	7826
礼泉公寓	288198	府村路140号近礼泉路	0	0	0	0	0	0
东江湾路70弄	288199	东江湾路70弄	39344	0	0	0	73000	38333
牛庄路690弄	288200	牛庄路690弄	84615	43820	0	0	83000	83000
西仓桥街79弄	288201	西仓桥街79弄	69008	0	0	0	0	0
药局弄43弄	288202	药局弄43弄	37837	0	0	0	0	37837
先棉祠街59弄	288203	先棉祠街59弄	19117	30015	0	50000	47142	47142
塘沽路308弄	288204	塘沽路308弄	0	0	0	0	0	0
牡丹江路244弄	288209	牡丹江路244弄	18390	16273	16603	0	0	21839
康桥新苑	288652	创业路87弄	18440	13297	14742	14444	12424	8914
金山东风新村	288874	张堰镇东贤路25弄	6424	6233	5396	0	6976	7333
安东新村	288875	张堰镇东贤路28号	7401	0	5454	8956	9090	7518
冷泾新村	288877	南亭公路1695号	10000	7176	6208	8325	6408	8035
骏华苑	289206	南大路6弄1～32号	22879	17992	21284	22646	24284	24534
新月桃苑	289398	塔源路258弄 塔源路299弄	11497	8895	8518	10351	11047	12309
绿地方舟	289569	运河北路276-292号	6255	0	0	0	17647	6730
杨浦白领公寓	289570	闸殷路305号	10256	0	0	0	7500	20067
杜巷小区	289571	涞坊路228弄	8000	0	0	8000	8000	8000
星宇大楼	289752	浦东大道1695弄	28695	16417	20658	27124	27611	28752
河滨公寓	289786	城基路71弄	20491	0	12233	0	0	0
北大街115弄	289878	北大街	7582	11956	0	0	0	0
古美公寓	289954	平阳路300弄	34888	21728	27269	29789	29818	31847
阳光美墅	289977	都市路388弄	26040	20404	21871	22851	24527	23185
凌港城	290143	晨阳西路150弄	16917	11657	12209	16000	16678	16336
漪园新村	290147	火车站路121弄 151弄 185弄	18330	13162	15482	18354	18676	18046
三景苑	290460	金汇塘路38弄	12883	13095	14369	9991	9056	12194
海尚乐园	290461	周邓路6600弄	20316	14750	14787	18702	20349	19826
吉园坊	290600	惠南镇宣黄公路2588号1-45号	16199	9341	10947	14228	7936	13734
荷与堂	290922	张浦镇兴盛路	5147	0	0	10425	5189	5189
殷行路487号	290937	殷行路487号	19642	0	0	0	0	19642
本溪路288号	290957	本溪路288号	0	0	0	0	0	0
武川路101号	291003	武川路101	29113	0	0	0	0	0
伟德路10弄	291021	伟德路10弄	47533	36514	34659	0	38395	40361
高行家园	291034	新行路433弄,行德路141弄	29119	21749	24130	29796	29351	28199
世纪飞凡锦城	291073	电台路378号	19026	13937	14725	17389	18602	17789
三林路875弄	291098	三林路875弄	10624	18549	0	0	24833	24833
璟都新园	291206	牡丹江路1378号	35672	21319	0	0	25133	30659
嘉城桃花岛	291237	嘉怡路279弄	25333	21032	22650	24336	24707	24622
莲花国际广场	291278	沪闵路7866号	16401	0	0	0	0	0
国权东路120号	291295	国权东路120号	0	0	0	0	0	0
复旦零号宿舍	291296	国年路250弄	41819	0	31901	34130	34482	35071
复旦第三宿舍	291297	国年路	34878	0	0	32089	34805	28181
光鸿花苑	291309	东三里桥路245号	15603	28585	0	33476	34066	36943
御盛豪园	291312	谷阳北路  南青路	18681	13265	12837	0	15942	15942
共康小区	291314	三泉路1306号	22535	0	0	20857	23478	22619
民主墩发4739弄	291320	共和新路4739弄	24720	19230	25373	23202	26577	26903
打虎山路87弄	291368	打虎山路87弄	27378	0	0	0	35185	35185
文馨苑	291374	川周公路4325弄	23968	15390	17391	22104	21433	20977
祥源名城	291392	曹安路,星华公路桃浦路路口	10920	7857	0	0	15714	12345
贝越高行馨苑四期	291400	高行万安街233号（近杨高北路）	26528	19268	0	28302	27873	26593
沁乐广场	291418	安亭汽车城旁边明丰路806弄	13805	6818	7172	7810	10036	9964
凯旋花园	291446	新村路1759弄	33784	23879	28648	30562	31705	30477
胶东路657弄	291449	胶东路657弄	23795	18750	0	0	25257	24298
民主街小区	291458	民主街368弄	25796	14258	16554	20052	17533	15696
生产街	291471	民主街沪宜公路路口	0	12894	24099	0	0	0
永旭家苑	291484	环庆中路57弄	17702	12460	13279	14141	18679	19059
海湾新城	291485	庆利路425弄	18102	12080	12946	16238	17497	17213
川沙路5046弄	291486	川沙路5046弄	23529	14842	16266	17782	20192	21969
金康花苑	291545	南阳湾路1288弄	7164	6167	6411	6613	7135	6945
德华路226弄	291557	德华路226弄	15377	15193	16329	18691	8531	14773
民主东街170弄	291558	民主东街170弄	18839	13968	15044	0	19696	11871
安化路323号	291563	安化路323号	37965	0	0	0	0	41250
明月清泉南园	291694	新南街555弄	13818	10784	13235	13458	15232	9144
汇领商墅	291796	浦东区六灶镇鹿达路38号	14372	0	0	18140	13213	13213
奔腾新干线	291834	宝山路450弄17号	34204	26348	28975	30869	30580	29732
东余杭路1350号	291897	东余杭路	34775	28134	25423	32956	34416	33300
虹梅景苑一街坊	291913	永德路700弄	19918	13174	5411	24861	19062	19724
佰苑青年公寓	291914	中山北一路9号同心路口	5635	0	0	0	0	7253
余庆路134弄	291948	余庆路|淮海路	74761	60750	0	97698	68000	66110
新城金郡园	291954	嘉定临泽路89弄	19137	14497	17494	18650	18261	18026
汤臣高尔夫别墅	292026	龙东大道415弄	64873	60647	64696	60500	59846	58096
海上皇宫	292276	金汇塘东路1888号	11985	15011	13086	13076	9613	8462
桃园坊	292282	乐都支路20号	10076	72795	14137	16631	13362	6658
北吴路1487号	292465	北吴路1487号	0	0	0	0	0	0
远香舫	292502	裕民南路1777弄	17576	11929	12678	15894	16769	15836
海志花苑	292506	亦园路125弄	14237	8210	0	0	11151	11413
川杨新苑三期	292611	中科路2500弄	25201	16666	18371	19047	19557	20790
金海苑	292613	金海路1286号	17053	15040	16548	17838	16982	11419
鹤坡路84弄	292820	鹤坡路84弄	15309	10606	0	16072	16825	14531
鹤坡路83弄	292821	鹤坡路83弄	15322	11966	12771	16221	15869	14669
谈中路223弄	292823	谈中路223弄	14473	0	0	15301	18596	14393
南城苑	293063	福汇路62弄	15957	12129	15285	0	14322	12359
广中路544号	293074	广中路544号	28655	23750	0	0	0	0
兰溪路230弄	293082	兰溪路230弄	35538	22150	23137	25601	33590	25776
大诚公寓	293116	双山路250弄	39092	23059	0	22860	28877	27903
浦东银华苑	294129	青艺路181弄	21608	14405	29783	20470	20647	20484
汶水路57弄	294140	汶水路57弄	0	0	0	0	0	0
尚城河滨	296609	新龙路558弄	29679	22106	24968	28940	31718	28185
润星酒店公寓	296996	镇坪路88号	15884	0	0	0	0	0
丽园路694弄	297263	丽园路694弄	41393	31000	0	35185	36250	33333
高科西路1655弄1-9号	297392	高科西路1655弄1-9号	29708	0	0	0	31242	29361
航星一村	297457	新建东路104弄	15060	13112	0	16080	18313	16417
靖宇东路25弄	297878	靖宇东路25弄	21547	0	0	27836	27233	26656
罗升路222弄	297890	罗升路222弄	9767	0	12820	0	11464	6672
海尚乐苑	297891	周邓公路6600弄	19950	12926	15023	18902	20039	18985
普陀江南新村	298678	曹杨路623弄	28711	24211	22872	32574	18833	31820
东苑佳和园	298685	永平路198弄	22678	0	0	0	17682	23376
加盟圣蓝苑	298774	中大街1527弄	21762	16164	17487	19849	18307	17381
将军府	299164	灵石路666弄	43595	31956	34500	37333	37333	39393
永嘉路新式里弄	299171	永嘉路1号	64785	50087	72229	47555	67654	66592
九华南苑	299359	环城东路846弄	8264	14159	9574	8444	14970	12555
愚园路老公寓	299360	愚园路1号	58646	48529	44642	0	0	66377
博学家园	299600	杨南路1899弄	33140	20092	24638	27053	28035	29131
公馆1088	299881	国权北路1088弄	44495	35042	34275	38989	36897	38533
闵行绿茵苑	299884	报春路558弄	25889	18819	24325	26951	25535	25021
虬江路809弄	300170	虬江路809弄	44385	0	26415	31208	33090	32125
桃浦西路443弄	300195	桃浦西路443弄	21241	10789	0	0	20618	21374
川杨新苑四期	300205	中科路2660弄	22739	14035	0	20481	21319	8987
宣化路洋房	300503	宣化路1号	0	0	72916	0	0	0
练塘镇前进街77-240号	300675	练塘镇前进街77--240号	9017	7085	8403	8306	7519	10065
松花江路223弄	300715	松花江路223弄	31246	20801	24263	0	31428	26052
荷庭养生农庄	300790	浦星公路航南公路口	0	0	0	0	0	0
小木桥路320号	302929	小木桥路320号	45147	36510	36291	45330	38098	43798
凉城路396弄	302979	凉城路396弄	0	24881	25298	0	0	0
静安顺德苑	303023	石门二路384号	50902	37254	39390	47188	45186	48531
鑫龙苑	303359	石龙路33弄28号-32号	36062	25128	27965	32369	34268	34229
世博东湖公寓	303431	雪野路999号	44021	0	0	0	0	33000
新城家园	303496	辰塔路2588弄1～80号	18049	9536	10800	13071	15382	14962
文翔商厦	303519	文翔路5219弄	7574	7750	0	3714	3892	3892
大连路1127弄	303605	大连路1127弄	33376	24367	0	45299	31077	27906
小商品市场	303608	九亭大街525弄	9850	13414	0	15887	16823	9850
邦造国际酒店式公寓	303775	疏影路1366号	0	0	0	0	0	0
佳乐苑	304116	华盈路685弄	18092	12316	13705	17924	18766	16750
宜达新居	304117	华盈路1085弄	18410	13609	16091	18585	18458	18229
亲水半岛苑	304118	华青南路677弄	19129	14225	14239	0	11072	12408
民乐佳苑	304119	盈港路1750弄	17034	12425	14973	15949	18660	16877
盈盈公寓	304120	海盈路271弄	11022	0	13986	0	0	13636
都市绿舟景苑	304121	港俞路1111弄	18750	13507	15994	18140	17538	17028
青盈苑	304122	盈港路278弄	16531	13037	10466	7763	7870	14085
盈港苑	304123	盈港路112弄	16383	13181	14833	16759	16519	13099
海天苑	304124	胜利路295弄	17259	13046	15417	17764	18105	16395
庆华苑	304126	青安路381弄	17510	14375	16188	17951	19225	17839
锦泽苑	304127	华浦南路688弄	19659	15264	16805	19043	19906	17241
远雄徐汇园	304133	斜土路1288号	66982	58788	63231	63208	63917	64929
灵石LOFT公寓	304364	灵石路871号	0	0	0	0	0	0
中山北路2139弄	304643	中山北路2139弄	0	0	0	0	0	0
中山北路1234弄	304644	中山北路1234弄	25000	0	0	0	0	25000
南大街22弄	304645	南大街22弄	27495	21345	21881	30000	23271	28500
中铁佳苑	304648	真南路209弄2-20号	20357	0	0	0	19258	16797
维也纳新都	304699	杨高中路50弄	28793	0	15489	0	28793	28793
东坡苑	304701	东坡路49号	27491	0	19523	0	26112	22047
金桥盈翠庭	304702	归昌路287弄	0	0	0	0	0	0
芳华路352弄	304713	芳华路352弄	28093	22545	25972	29289	27083	26495
沪星村	304754	华宝路789弄	0	0	0	0	0	0
徐汇华安公寓	305573	龙华路1837弄9～10号	40575	26791	19198	30960	24448	38639
闵行航天公寓	305636	华宁路191弄	16640	13022	16005	16508	18497	17142
绿庭玫瑰苑	305648	八字桥路218弄	23060	14925	0	22209	19146	21930
妙境路715弄	305650	妙境路715弄	19969	13950	14708	15593	20569	21094
古北路361号	305652	古北路361号	0	0	23456	0	0	0
翔泰苑	305654	鹤翔路180弄	9976	0	0	0	0	0
中兴路642号	305857	中兴路642号	47276	42904	0	35294	35294	34603
安图路18弄	306582	安图路18弄	40242	5647	0	33249	32423	34978
新都小区	306779	奉城镇高桥村村委会旁边	5555	4288	0	0	6785	6785
车站南区	306780	奉城镇邮电路城中路交界处	8688	6745	0	6923	7462	8947
龙超八村	306858	潮兴路与芦亚路南的交界处	6450	0	0	0	8400	7441
莲花小区	306889	练西路2755弄	21999	0	0	0	0	6756
内江路315弄	306891	内江路315弄	0	0	0	0	0	0
兴欣花苑	307054	牌楼东路102弄	13963	0	0	0	7009	13872
南新东园	307131	行南路900弄	23184	16273	17832	23358	22479	23168
云锦苑	307132	泥城路88弄	8249	7105	0	0	11385	11538
杨北中心村	307149	杨北路395弄、杨北路185弄	10276	0	0	0	11951	9436
陆丰路146号	307163	陆丰路146号	28871	21837	28571	0	31888	28871
松花江路40弄	307308	松花江路|延吉东路	31476	21918	0	30328	27791	26666
天富楼	307363	运河路310弄	4494	0	0	0	0	4494
图们路10弄	307365	图们路10弄	27080	20634	0	27057	29185	27017
菜芝村	307414	愚园路和安西路的交叉口	45454	0	0	0	0	0
宝昌路600弄	307418	宝昌路|宝源路	29000	19444	26229	27631	30397	30397
建发·江湾萃	307522	殷高东路889弄	43710	43441	45537	40429	45599	37791
泉口路公房	307523	泉口路17号	0	0	0	0	0	0
洛川路10弄	307716	洛川路10弄	26293	19256	22888	25128	22000	81048
迎园十一坊	307809	迎园十一坊	14432	11919	12542	14809	11475	14590
迎园十二坊	307908	迎园北路	10523	11764	13422	14136	14888	12720
龙意小区	308043	芦潮港路1688弄	10847	0	0	6073	6072	6072
浦虹苑	308044	齐恒路118弄	35668	0	0	0	22876	34502
佳华楼	308050	人民东路2696号	13870	12000	0	0	0	0
安信湖畔尚品	308052	文诚路500弄	12497	11480	11169	11493	10151	11378
凤鸣苑	308059	诸光路458弄	20000	0	0	0	21740	20000
南阳路80号	308161	南阳路|陕西北路	75811	29460	60150	0	0	0
武定路479弄	308269	武定路479弄	64516	0	0	0	37857	37857
吴淞路444弄	308373	吴淞路|海宁路	42996	48000	0	43234	28917	38834
九亭青年城公寓	308486	沪松公路1658号	21231	15527	23333	22764	18537	20268
思南公馆	308709	思南路51号	102795	150000	60000	103827	111835	111290
新月明珠园	308711	塔源路150弄	11771	8734	0	10023	12713	12290
盛桥四村	308716	古莲路110弄	11766	9433	10250	10807	10629	11459
三牌楼路61弄	308884	三牌楼路	86725	0	50666	0	43265	100000
晨星四季苑	308885	茜浦路600弄	8358	6236	0	0	9642	7529
八五嘉苑	309075	沪闵路9555弄	46666	0	0	51573	51573	43910
威龙大厦	309077	曹安路1602号	11578	16428	9985	13644	14797	13607
江阴路124号	309184	江阴路	95000	0	0	0	0	95000
保德路785号	309264	保德路|平顺路	22058	18243	0	0	23922	25882
杨园镇南路11号	309340	杨园镇南路	15907	11470	12755	16648	16548	16311
舜风家苑	309377	金睦路301弄	16767	11964	12601	16428	17046	16175
协和紫薇园	309483	老沪闵路680弄1-18号	48532	38194	41428	37879	38004	41140
南桥路25弄	309691	南桥路25弄	23877	14026	14013	16078	21951	20000
鑫唐绿波庭	310612	航城三路86弄	15619	10677	11246	14457	16613	17074
君莲新城广润苑	310615	春都路88弄	21678	14144	16220	20122	20484	20362
荣乐二村	310840	人民北路1111号	19244	15673	16316	17656	18012	17487
华滨家园	310846	徐汇区龙吴路1323弄	33404	23555	22132	29066	29806	30236
好日子大家园C区	311031	菊太路1221弄	22977	16386	19236	21874	20892	19581
好日子大家园D区	311032	菊太路1399弄	20416	13950	15497	19430	18948	19021
永嘉路229弄	311120	永嘉路229弄	61180	64612	0	71323	50389	56898
清真路1615弄	311238	清真路1615弄	92592	28125	36304	37234	0	0
静修路30弄	311343	静修路30弄	68000	0	0	0	0	0
蓬莱路288弄	311345	蓬莱路288弄	10232	0	0	75000	64748	64748
迎勋路158弄	311346	迎勋路158弄	56561	0	0	0	0	0
西仓桥街68弄	311347	西仓桥街68弄	86813	0	0	0	0	83333
西唐家弄117弄	311349	西唐家弄117弄	87706	0	0	0	0	0
梅家街59弄	311350	梅家街59弄	98000	0	0	0	0	65880
学前街35弄	311351	学前街35弄	73076	15180	15961	0	0	0
学西街19弄	311352	学西街19弄	81122	0	0	56547	0	70895
文庙路90弄	311353	文庙路90弄	77464	0	66666	0	77464	77464
乔家路188弄	311355	乔家路188弄	69909	0	0	0	55197	52631
俞家弄158弄	311356	俞家弄158弄	104368	0	0	0	0	0
巡道街45弄	311357	巡道街45弄	84117	0	60000	76296	63411	78527
光启南路298弄	311358	光启南路298弄	101111	0	0	0	0	96638
复兴东路349弄	311360	复兴东路349弄	100000	0	0	0	0	82142
新闸路444弄	311361	新闸路444弄	0	0	0	0	0	0
福建中路379弄	311362	福建中路379弄	41134	41566	0	0	92000	41134
肇周路224弄	311363	肇周路224弄	100000	0	69491	60000	0	70247
安亭路43弄	311365	安亭路43弄	32007	0	0	6579	69408	84259
方斜路128弄	311366	方斜路128弄	84285	0	0	0	0	0
瑞金二路20弄	311367	瑞金二路20弄	0	98901	0	0	0	0
霍山路1188弄	311368	霍山路1188弄	31486	0	0	0	0	29441
学宫街19弄	311369	学宫街19弄	0	0	0	0	0	0
场中路1915弄	311371	场中路1915弄	0	0	0	0	0	0
虹梅景苑三街坊	311410	尚义路459弄	19199	11730	13483	0	19650	10891
虹梅景苑四街坊	311411	尚义路428弄	19919	11884	0	18285	18350	14825
虹梅景苑二街坊	311710	尚义路229弄	19894	12510	13379	0	17145	18900
滴水湖·海事小区	312050	古棕路555弄	12579	8788	9844	11787	15258	13230
滴水湖·海洋小区	312051	古棕路438弄	12582	9056	10192	13982	15048	13185
佳虹路50弄	312280	佳虹路|佳林路	26026	19057	0	28042	22891	27849
新南路壹号	312298	新南路1号	23608	23936	22885	22570	23388	22063
绿地金山名邸一期	312315	龙航路1638弄,龙皓路2039弄	6810	7568	3828	5020	7947	6923
中兴路678号	312700	中兴路678号	36411	0	0	0	31435	31435
东方花园别墅	312771	金桥路3219弄	66026	55254	58468	56042	56325	45205
莲溪路550弄	312791	莲溪路|莲安东路	30318	19841	25370	27362	29546	27355
玖玖园	312792	中山西路|虹桥路	49517	0	30370	45138	38805	44728
环镇北路417弄	312797	环镇北路417弄	23056	17395	19537	22125	22539	22715
玉田路262弄	313084	玉田路|曲阳路	33842	26824	0	32166	33582	33419
卢迅大厦	313097	欧阳路|大连路	30826	0	23958	25520	26070	31004
市河街64号	313142	市河街64号	14705	0	0	0	0	0
双辽支路60弄	313158	双辽支路60弄	34908	24889	29755	31627	31984	32354
兰州路1151弄	313182	兰州路|昆明路	32473	0	28531	0	32473	32473
锦锋苑	313255	申北路|韦泰路	24782	17555	20838	21487	21698	22253
中山北路赵家宅	313368	中山北路570弄	36085	25203	29169	33592	34638	36166
东城壕路8弄	313397	东城壕路	23830	0	14509	0	58125	13980
舜峰家苑	313469	海鹏路301号	17782	11396	12655	17013	17789	16788
保德路871号	313538	保德路871号	26981	0	0	23255	27846	27846
银都三村	313760	银都路3118弄3区	24008	16599	19163	20738	22042	20527
永兴路180号	313763	永兴路180号	30357	0	0	26750	0	0
莲园路396号	313770	莲园路396号	10657	17708	17660	25749	0	0
天御苑	313837	徐泾镇叶联路333弄	33922	25980	8082	32834	35559	36729
银都六村	314005	银都路3118弄6区	24012	16240	18928	20741	22553	20958
万安路974号	314011	万安路974号	17450	0	0	0	28156	28156
东体育会路473号	314046	东体育会路473号	28571	0	0	30745	28571	28571
赤峰路500号	314047	赤峰路500号	35584	0	0	27777	27777	27777
闵行春华苑	314119	银都西路555弄	11685	22727	0	15677	9505	50000
好日子大家园A区	314121	菊太路路777弄	22835	16123	19036	21946	21598	19725
中兴路814号	314184	中兴路814号	47756	0	0	30188	30188	30188
中兴路800号	314185	中兴路800号	41228	0	0	0	0	41228
瞿溪路116号	314215	瞿溪路116号	0	31111	0	0	0	0
玉田路407弄	314318	玉田路407弄	35936	27024	28163	34823	36044	39423
洛川中路920号	314349	洛川中路920号	26813	22222	24347	28823	26470	26041
通阁路215弄	314351	通阁路215弄	28813	20854	22881	0	27269	24074
达安圣巴巴拉	314383	明中路|明华路	23171	18818	19745	21468	21100	21029
宝悦家苑	314399	罗宁路3030弄	10759	7936	6028	7771	8213	8287
真北路1143弄	314468	真北路1143弄	21979	0	21641	0	29310	28318
龙博公寓	314490	龙博公寓	31346	17786	22339	26648	25939	27094
河畔家苑	314495	盈港东路3188弄	19164	12359	14072	8967	17932	18885
新昌路328弄	314497	新昌路328弄	0	0	0	0	0	0
莘南路98弄	314499	莘南路98弄	27505	0	20593	21575	21505	21505
江南御府	314506	宝南路508弄,宝南路536弄	34041	29623	34517	34127	32687	31357
新都名园	314508	中春路8889弄56支弄120支弄	28177	20585	25198	28099	26074	25959
老沪太路238弄	314509	老沪太路238弄	7575	0	0	26004	26004	26004
清河路395弄	314572	清河路395弄	15496	10000	12666	15365	13754	15496
芙蓉一街坊	314577	泽普路318弄	13712	9472	11886	12594	12590	13004
塔城路341弄	314701	塔城路341弄	11388	12098	0	13190	11267	18000
庆丰新村	314811	西溪路394号	16300	12648	15318	17089	18004	16348
钜凯馨园	314827	和政路885弄	16820	10789	15047	16676	16674	13273
扶兰小区	314861	西闸公路1100弄	9659	9408	10515	11118	13541	13862
黄浦市民新村	314865	中山南路1726号,保屯路211弄	44539	33333	37520	45784	43328	43896
止园路320号	315145	止园路320号	27941	0	0	0	25708	13270
东余杭路218号	315221	东余杭路218号	0	0	0	0	0	0
净土街35弄	315245	净土街35弄	116837	0	0	0	0	0
四川中路100弄	315246	四川中路100弄	45454	0	0	0	0	0
浦三路641弄	315279	浦三路641弄	26254	0	0	0	27352	26254
德平路128弄	315406	德平路128弄	28921	24516	26636	0	32918	31827
天目中路214号	315455	天目中路214号	25714	0	0	24615	0	25714
中山北一路262号	315482	中山北一路262号	31748	20740	0	0	28000	30860
长阳路2121弄	315513	长阳路2121弄	31504	20000	23000	29013	29235	28727
襄阳南路338号	315524	襄阳南路338号	56769	54183	0	38962	49573	62295
长沙路149弄	315554	长沙路149弄	61333	0	0	0	0	0
人民路388号	315568	人民路388号	14879	0	0	70454	70454	58000
中华新路818号	315615	中华新路818号	11071	0	0	0	0	11071
欧阳花园	315682	曲阳路379号	35152	31078	26746	34499	33624	31618
广中路400号	315697	广中路400号	26190	22262	0	30770	26230	22715
水丰路61弄	315729	水丰路61弄	34989	26143	0	0	32211	35187
廊下大街6号	315734	廊下大街6号	0	0	0	0	0	0
汾西路611号	315828	汾西路611号	26146	22962	23631	21333	25000	24958
海盈新村	315913	海盈路199弄	16242	13154	14777	16629	12466	12748
友谊路1000弄	316044	友谊路1000弄	11578	0	0	0	16140	22463
景舒苑八村	316171	浦欧路186弄	21422	16102	20207	20908	21328	20862
保德路881号	316176	保德路881号	27813	18870	0	0	0	30628
平顺路38号	316197	平顺路38号	24058	0	20526	0	0	24058
广延路52弄	316409	广延路52弄	34323	25645	0	32757	26621	30183
桥鑫公寓	316511	环城东路260弄	15959	14356	16847	17689	18231	17500
东郊硅谷豪园	316592	申江路4516弄	55849	30080	27757	0	26874	36521
临汾路307号	316721	临汾路307号	27161	0	21238	26398	0	0
迎园新村	316722	迎园新村十坊	14240	11707	12311	15430	15934	12896
康桥半岛国际公寓	316723	秀沿路1166弄	27138	21606	11506	24263	23748	25347
长春路110号	316769	长春路110号	35494	0	0	31954	31953	28384
共和新路1869弄	316787	共和新路1869弄	10303	24868	0	29402	29545	29411
溧阳路1355弄	316851	溧阳路1355弄	68521	39855	40469	0	21785	21785
嘉御豪庭	316920	乌鲁木齐北30弄8号	65665	0	0	0	0	82411
彭江公寓	317114	共和新路2888弄	69633	0	0	0	0	0
塔城路470弄	317359	塔城路470弄	14417	11812	0	12790	14181	15740
周家村	317361	沪宜公路3066弄	15327	11538	0	15957	16187	13123
迎园路351弄	317363	迎园路351弄	13588	11964	0	13717	16379	15263
南大街15弄	317364	南大街15弄	8333	19761	22602	15745	6787	10000
东街167弄	317422	东街167弄	79166	0	0	74193	69354	69354
甘肃路117弄	317425	甘肃路117弄	0	0	0	0	0	0
清溪新村	317428	海盈路19弄	12375	14081	0	0	13649	6417
庆华花苑	317443	环庆中路321-323弄1-30号	24144	21823	14587	18343	12050	26699
杨泰阳光苑	317605	杨泰路268弄	7127	0	0	0	0	23364
金硕河畔	317607	浦连路388弄	17518	13033	15292	18032	17695	17284
沉香花苑	317806	航瑞路89弄	13816	10662	11057	13055	13513	13310
金庭庄园酒店	318029	协和路1号	0	0	0	0	0	0
西市街85弄	318301	西市街85弄	14414	13515	15510	17857	21714	19437
杨园七村	318348	新龙路389弄1-33号,新龙路423弄1-7号	18890	13132	14765	19649	20416	18931
青云路758号	318503	青云路758号	32131	20647	28941	25836	28897	28177
施港公寓	318786	施湾镇川南奉公路3424弄 施新路717弄	13587	9993	9773	13567	14333	14151
龙湖好望山	318787	人民北路2908弄	27848	16504	25312	20135	23069	21276
漠河路1100弄	318929	漠河路1100弄	18887	16000	15250	16349	17383	18795
塘西街136弄	319087	塘西街136弄	12556	0	0	0	12556	12556
渭南路432弄	319090	渭南路432弄	25306	0	0	0	24182	24182
陕西南路269号	319356	陕西南路269号	46789	50000	0	0	65000	39285
迎园新村十三坊	319456	塔城路491弄	15192	12682	13371	15593	14954	15724
普善路40号	319500	普善路40号	0	21568	0	0	0	0
天禧嘉苑	319736	嘉峪关路600弄,卧龙路333弄	16036	11532	12719	14916	15455	15436
江山新村	319847	崇明县城桥镇东门路、湄洲路	4385	0	0	7552	6551	5392
永吉路81弄	320109	永吉路81弄	0	24913	24630	0	0	0
会稽路19弄	320132	会稽路19弄	100426	0	0	0	90000	90000
牯岭路110号	320133	牯岭路110号	0	0	53594	0	0	0
天灯路71弄	320135	天灯路71弄	63318	0	0	78260	0	0
北海宁路68弄	320136	北海宁路68弄	0	0	0	0	0	0
县左街24弄	320137	县左街24弄	43023	30238	29577	0	38286	41390
山东南路79弄	320139	山东南路79弄	103000	0	0	0	0	103000
虬江路1376号	320172	虬江路1376号	26046	0	0	0	26046	26046
香馥湾	320259	海川路77弄	33381	25530	31001	35985	34583	30539
许昌路1200号	320312	许昌路1200号	33165	21598	26995	28812	30460	48375
永康路142弄	320315	永康路142弄	80346	57223	60000	66433	60857	70746
宝杨路575弄	320497	宝杨路575弄	26835	0	0	0	21052	21534
嘉汇国际广场	320543	天钥桥路325号	30638	36887	32913	32309	33498	30286
嘉莲华酒店式公寓	320546	曹安路2188号	14772	12218	11556	16744	12256	12865
友好佳苑	320570	江川路680弄	18742	14890	13657	16923	16511	14121
环镇北路600弄	320595	环镇北路600弄	20952	16465	19162	21306	20401	20583
环镇北路700弄	320596	环镇北路700弄	21993	16455	19041	21238	20555	20626
虹桥阳光翠庭	320599	莲花路2151弄	32702	26886	16338	30783	30161	30544
金湾佳园	320654	航城七路450弄1～89号	16286	10465	11839	13667	15879	15819
信诚丽都苑	320733	周市路380弄	23899	15517	16714	20089	20967	20861
海防路223弄	320966	海防路223弄	29857	32222	33528	36111	30628	29857
康博佳苑	321015	福定路385弄	12125	8972	9527	10853	11263	12201
广盛佳苑	321050	园二路299弄	20278	13607	14583	19738	21241	20046
和祥佳园	321167	草高支路766弄	21905	14772	16568	21643	20377	18823
番禺路222弄11支弄	321631	番禺路222弄11支弄	35411	27923	30338	31978	35889	29945
嵩山路新里	321742	嵩山路	67500	0	0	0	67500	67500
淮海西路洋房	321743	淮海西路	65184	116279	89605	0	60000	53865
马当路新里	321744	马当路	62500	0	0	0	47844	81568
北京西路新里	321745	北京西路	77810	66602	82568	0	56666	67168
建国西路新里	321747	建国西路	94907	67347	64766	87236	73358	90404
吴兴路新里	321751	吴兴路	98461	81395	84915	57142	69456	76004
兴国路新里	321753	兴国路	162219	72264	0	67796	117395	101756
复兴中路新里	321754	复兴中路1252弄	78090	63917	46511	68421	77153	69832
长乐路366号	321755	长乐路366号	61153	44680	53225	0	41358	55517
永嘉路新里	321756	永嘉路	81839	74427	78303	74060	77091	77664
浦西公寓	321757	蟠龙街26号	69919	27777	26404	35135	42686	42690
山阴路新里	321759	山阴路	34922	41522	40784	53340	50000	44108
襄阳南路254号	321765	襄阳南路254号	63609	58283	59524	50000	60950	58103
陕西南路153号	321766	陕西南路153号	0	0	0	0	0	0
长乐路1234号	321767	长乐路1234号	140456	0	40000	0	0	0
天平路222弄新里	321769	天平路222弄新里	60385	51470	77519	0	60534	60686
